RestaurantName,DiningRating,DeliveryRating,DiningVotes,DeliveryVotes,Cuisine,PlaceName,ItemName,BestSeller,Votes,Prices,Total_rating
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Maharaja Thali,BESTSELLER,16,497.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Special Thali,BESTSELLER,14,290.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Butter Onion Uttapam,BESTSELLER,79,115.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Ghee Roast Dosai [Home Style Meal],BESTSELLER,65,185.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Masala Dosai [Home Style Meal],BESTSELLER,183,110.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Dilkush Dahi Vadai,BESTSELLER,24,130.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Mysore Masala Dosa,BESTSELLER,70,135.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Rasa Vadai,BESTSELLER,104,113.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Bisi Bele Huli Anna,BESTSELLER,68,123.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Kadai Paneer,BESTSELLER,14,260.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Paneer Butter Masala,BESTSELLER,24,250.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Handi Golkonda Biryani,BESTSELLER,34,275.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Veg Pulao [Home Style Meal],BESTSELLER,5,255.0,8.3
Mathsya,4.2,4.1,0,0,Shake,"Egmore, Chennai",Watermelon Iced Fresh Juice,BESTSELLER,42,112.0,8.3
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Chicken Biryani,BESTSELLER,2554,205.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Mutton Biryani,BESTSELLER,862,300.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",65 Biryani,BESTSELLER,714,240.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Chicken 65 Full,BESTSELLER,253,150.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Egg Biryani,BESTSELLER,198,195.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Ginger Chicken Biryani,BESTSELLER,60,295.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Family Bucket Chicken Biryani,BESTSELLER,8,1420.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Schezwan Chicken Fried Rice,BESTSELLER,269,150.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Fish Finger,BESTSELLER,31,187.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Garlic Chicken [Dry],BESTSELLER,161,140.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Chilli Chicken [Dry],BESTSELLER,83,180.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Family Bucket Mutton Biryani,BESTSELLER,0,1680.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",65 Biryani,BESTSELLER,714,240.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Chicken Biryani,BESTSELLER,2554,205.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Egg Biryani,BESTSELLER,198,195.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Family Bucket Chicken Biryani,BESTSELLER,8,1420.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Family Bucket Mutton Biryani,BESTSELLER,0,1680.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Ginger Chicken Biryani,BESTSELLER,60,295.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Mutton Biryani,BESTSELLER,862,300.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Chicken 65 Full,BESTSELLER,253,150.0,7.5
Salem RR Biriyani Unavagam,4.0,3.5,47,0,Seafood,"Triplicane, Chennai",Fish Finger,BESTSELLER,31,187.0,7.5
